sequence_id,video_id,source_csv,label,label_name,sequence_index,start_frame,end_frame,start_frame_local,end_frame_local,valid_length,sequence_length,feature_dim,num_original_frames,is_padded,is_all_zero,zero_ratio,split
Not_Fall_Not_Fall_Walking_Walking_50__seq_0000,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0001,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0002,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0003,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0004,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0005,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0006,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0007,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,7,210,309,210,309,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0008,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,8,240,339,240,339,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_50__seq_0009,Not_Fall_Not_Fall_Walking_Walking_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_50_processed.csv,0,Not_Fall,9,270,369,270,369,100,100,30,370,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0000,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0001,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0002,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0003,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0004,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0005,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0006,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_52__seq_0007,Not_Fall_Not_Fall_Walking_Walking_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_52_processed.csv,0,Not_Fall,7,199,298,199,298,100,100,30,299,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0000,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0001,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0002,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0003,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0004,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0005,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_53__seq_0006,Not_Fall_Not_Fall_Walking_Walking_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_53_processed.csv,0,Not_Fall,6,178,277,178,277,100,100,30,278,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0000,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0001,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0002,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0003,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0004,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0005,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_54__seq_0006,Not_Fall_Not_Fall_Walking_Walking_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_54_processed.csv,0,Not_Fall,6,167,266,167,266,100,100,30,267,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0000,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0001,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0002,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0003,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0004,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0005,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0006,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0007,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,7,210,309,210,309,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0008,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,8,240,339,240,339,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0009,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,9,270,369,270,369,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0010,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,10,300,399,300,399,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0011,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,11,330,429,330,429,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_55__seq_0012,Not_Fall_Not_Fall_Walking_Walking_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_55_processed.csv,0,Not_Fall,12,358,457,358,457,100,100,30,458,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0000,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0001,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0002,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0003,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0004,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0005,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0006,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0007,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,7,210,309,210,309,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0008,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,8,240,339,240,339,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_56__seq_0009,Not_Fall_Not_Fall_Walking_Walking_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_56_processed.csv,0,Not_Fall,9,259,358,259,358,100,100,30,359,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0000,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0001,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0002,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0003,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0004,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0005,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0006,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_58__seq_0007,Not_Fall_Not_Fall_Walking_Walking_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_58_processed.csv,0,Not_Fall,7,200,299,200,299,100,100,30,300,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0000,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0001,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0002,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0003,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0004,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0005,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0006,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,6,180,279,180,279,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_59__seq_0007,Not_Fall_Not_Fall_Walking_Walking_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_59_processed.csv,0,Not_Fall,7,195,294,195,294,100,100,30,295,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Walking_Walking_60__seq_0000,Not_Fall_Not_Fall_Walking_Walking_60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Walking_Walking_60_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,277,0,0,0.0666666666666666,train
